Date,Open,High,Low,Close,Adj Close,Volume
2017-02-28,506.000000,509.000000,488.450012,499.399994,456.926178,31171453
2017-03-01,488.950012,502.200012,487.950012,499.750000,457.246399,1979476
2017-03-02,503.000000,505.049988,497.299988,499.899994,457.383667,2392413
2017-03-03,501.100006,505.350006,500.000000,503.700012,460.860474,2136886
2017-03-06,499.799988,505.750000,494.600006,499.950012,457.429413,1234125
2017-03-07,506.000000,507.250000,498.600006,499.950012,457.429413,3221133
2017-03-08,499.500000,503.100006,488.100006,491.899994,450.064056,1430424
2017-03-09,493.000000,495.500000,487.549988,488.950012,447.364960,1752351
2017-03-10,493.500000,497.299988,474.500000,475.799988,435.333344,3875776
2017-03-14,482.000000,485.899994,476.200012,479.850006,439.038910,4483127
2017-03-15,483.399994,484.750000,471.600006,479.649994,438.855896,3941570
2017-03-16,482.000000,483.850006,478.500000,481.100006,440.182587,4191349
2017-03-17,485.500000,487.799988,469.350006,484.250000,443.064697,5857451
2017-03-20,483.000000,491.000000,480.100006,481.899994,440.914551,3734239
2017-03-21,482.000000,484.500000,475.049988,476.950012,436.385590,4422809
2017-03-22,477.000000,479.500000,472.850006,475.399994,434.967377,2797599
2017-03-23,476.899994,483.500000,475.600006,482.149994,441.143311,3259747
2017-03-24,482.000000,482.000000,472.000000,474.149994,433.823669,2203312
2017-03-27,474.000000,477.649994,463.200012,468.799988,428.928650,2457180
2017-03-28,471.700012,471.700012,454.649994,455.700012,416.942871,5722292
2017-03-29,459.000000,459.899994,451.200012,458.250000,419.275970,3227158
2017-03-30,459.500000,463.500000,455.500000,461.200012,421.975098,4028816
2017-03-31,462.000000,464.000000,454.600006,459.149994,420.099396,2581903
2017-04-03,457.000000,459.000000,450.750000,453.100006,414.563965,1914496
2017-04-05,454.000000,456.600006,445.450012,446.950012,408.937042,2902998
2017-04-06,446.950012,448.399994,441.299988,446.899994,408.891296,1926091
2017-04-07,447.950012,454.549988,442.049988,443.200012,405.505981,3125291
2017-04-10,445.000000,448.700012,441.500000,443.049988,405.368713,2111378
2017-04-11,443.100006,446.700012,440.000000,445.200012,407.335907,1861086
2017-04-12,446.700012,447.350006,435.549988,437.649994,400.427979,1728894
2017-04-13,438.000000,442.799988,427.850006,429.950012,393.382935,1543616
2017-04-17,429.950012,429.950012,420.049988,421.950012,386.063263,2595117
2017-04-18,422.000000,425.899994,416.950012,418.899994,383.272675,2338492
2017-04-19,419.500000,425.500000,412.450012,414.299988,379.063904,2638642
2017-04-20,415.000000,422.799988,414.500000,420.500000,384.736603,2818261
2017-04-21,425.000000,431.799988,422.200012,427.649994,391.278473,2668714
2017-04-24,430.500000,431.299988,424.299988,429.250000,392.742432,1709076
2017-04-25,432.500000,440.100006,429.250000,438.149994,400.885468,2575089
2017-04-26,440.000000,441.950012,424.100006,427.049988,390.729523,3721058
2017-04-27,426.200012,428.700012,422.500000,424.950012,388.808136,1450414
2017-04-28,425.500000,428.799988,416.000000,416.950012,381.488525,1945081
2017-05-02,420.899994,425.000000,416.649994,418.149994,382.586487,1568455
2017-05-03,419.000000,421.399994,418.149994,419.850006,384.141876,1746287
2017-05-04,420.000000,422.799988,416.649994,419.100006,383.455688,1009112
2017-05-05,418.899994,419.399994,410.399994,413.000000,377.874481,1541496
